Id,Code_18,EU_ID,Description,East_1K,North_1K
3007,112,EU_1572310,Discontinuous urban fabric,503000,251000
3008,112,EU_1572310,Discontinuous urban fabric,503000,251000
3009,112,EU_1572310,Discontinuous urban fabric,504000,251000
3010,112,EU_1572310,Discontinuous urban fabric,504000,251000
3011,112,EU_1572310,Discontinuous urban fabric,505000,251000
3012,112,EU_1572310,Discontinuous urban fabric,504000,252000
3013,112,EU_1572310,Discontinuous urban fabric,504000,252000
3014,112,EU_1572310,Discontinuous urban fabric,504000,253000
3015,112,EU_1572310,Discontinuous urban fabric,505000,252000
3016,112,EU_1572310,Discontinuous urban fabric,505000,252000
3017,112,EU_1572310,Discontinuous urban fabric,505000,252000
3018,112,EU_1572310,Discontinuous urban fabric,505000,253000
3019,112,EU_1572310,Discontinuous urban fabric,505000,253000
3020,112,EU_1572310,Discontinuous urban fabric,505000,253000
3021,112,EU_1572310,Discontinuous urban fabric,501000,250000
3022,112,EU_1572310,Discontinuous urban fabric,503000,251000
3023,112,EU_1572310,Discontinuous urban fabric,503000,251000
3024,112,EU_1572310,Discontinuous urban fabric,502000,248000
3025,112,EU_1572310,Discontinuous urban fabric,502000,248000
3026,112,EU_1572310,Discontinuous urban fabric,502000,248000
3027,112,EU_1572310,Discontinuous urban fabric,503000,248000
3028,112,EU_1572310,Discontinuous urban fabric,502000,249000
3029,112,EU_1572310,Discontinuous urban fabric,502000,249000
3030,112,EU_1572310,Discontinuous urban fabric,503000,249000
3031,112,EU_1572310,Discontinuous urban fabric,503000,249000
3032,112,EU_1572310,Discontinuous urban fabric,504000,249000
3033,112,EU_1572310,Discontinuous urban fabric,502000,250000
3034,112,EU_1572310,Discontinuous urban fabric,502000,250000
3035,112,EU_1572310,Discontinuous urban fabric,503000,250000
3036,112,EU_1572310,Discontinuous urban fabric,503000,250000
3037,112,EU_1572310,Discontinuous urban fabric,503000,250000
3038,112,EU_1572310,Discontinuous urban fabric,504000,250000
3039,112,EU_1572310,Discontinuous urban fabric,505000,250000
3040,112,EU_1572310,Discontinuous urban fabric,504000,248000
3041,112,EU_1572310,Discontinuous urban fabric,502000,246000
3042,112,EU_1572310,Discontinuous urban fabric,502000,246000
3043,112,EU_1572310,Discontinuous urban fabric,502000,247000
3044,112,EU_1572310,Discontinuous urban fabric,502000,247000
3045,112,EU_1572310,Discontinuous urban fabric,502000,247000
3046,112,EU_1572310,Discontinuous urban fabric,503000,246000
3047,112,EU_1572310,Discontinuous urban fabric,503000,246000
3048,112,EU_1572310,Discontinuous urban fabric,503000,247000
3049,112,EU_1572310,Discontinuous urban fabric,504000,247000
3050,112,EU_1572310,Discontinuous urban fabric,504000,247000
3051,112,EU_1572310,Discontinuous urban fabric,504000,247000
3052,112,EU_1572310,Discontinuous urban fabric,503000,248000
3053,112,EU_1572310,Discontinuous urban fabric,503000,248000
3054,112,EU_1572310,Discontinuous urban fabric,501000,248000
3055,112,EU_1572310,Discontinuous urban fabric,501000,248000
3056,112,EU_1572310,Discontinuous urban fabric,501000,249000
3057,112,EU_1572310,Discontinuous urban fabric,501000,249000
3058,112,EU_1572310,Discontinuous urban fabric,501000,249000
3059,112,EU_1572310,Discontinuous urban fabric,501000,249000
3060,112,EU_1572310,Discontinuous urban fabric,501000,250000
3061,112,EU_1572310,Discontinuous urban fabric,501000,250000
3062,112,EU_1572310,Discontinuous urban fabric,501000,250000
3063,112,EU_1572310,Discontinuous urban fabric,501000,246000
3064,112,EU_1572310,Discontinuous urban fabric,501000,246000
3065,112,EU_1572310,Discontinuous urban fabric,501000,247000
3066,112,EU_1572310,Discontinuous urban fabric,501000,247000
3067,112,EU_1572310,Discontinuous urban fabric,501000,247000
3068,112,EU_1572310,Discontinuous urban fabric,505000,246000
3069,112,EU_1572310,Discontinuous urban fabric,505000,246000
3070,112,EU_1572310,Discontinuous urban fabric,505000,247000
3071,112,EU_1572310,Discontinuous urban fabric,505000,247000
3072,111,EU_1569813,Continuous urban fabric,505000,248000
3073,112,EU_1572310,Discontinuous urban fabric,505000,248000
3074,142,EU_1583282,Sport and leisure facilities,505000,248000
3075,111,EU_1569813,Continuous urban fabric,505000,248000
3076,112,EU_1572310,Discontinuous urban fabric,505000,248000
3077,142,EU_1583282,Sport and leisure facilities,505000,248000
3078,111,EU_1569813,Continuous urban fabric,505000,249000
3079,112,EU_1572310,Discontinuous urban fabric,505000,249000
3080,142,EU_1583282,Sport and leisure facilities,505000,249000
3081,112,EU_1572172,Discontinuous urban fabric,506000,246000
3082,112,EU_1572172,Discontinuous urban fabric,506000,246000
3083,112,EU_1572172,Discontinuous urban fabric,506000,247000
3084,112,EU_1572310,Discontinuous urban fabric,506000,247000
3085,141,EU_1581254,Green urban areas,506000,247000
3086,231,EU_1594567,Pastures,506000,247000
3087,112,EU_1572172,Discontinuous urban fabric,506000,247000
3088,112,EU_1572310,Discontinuous urban fabric,506000,247000
3089,141,EU_1581254,Green urban areas,506000,247000
3090,231,EU_1594567,Pastures,506000,247000
3091,112,EU_1572172,Discontinuous urban fabric,506000,247000
3092,112,EU_1572310,Discontinuous urban fabric,506000,247000
3093,141,EU_1581254,Green urban areas,506000,247000
3094,231,EU_1594567,Pastures,506000,247000
3095,112,EU_1572310,Discontinuous urban fabric,506000,248000
3096,141,EU_1581254,Green urban areas,506000,248000
3097,141,EU_1581256,Green urban areas,506000,248000
3098,142,EU_1583282,Sport and leisure facilities,506000,248000
3099,112,EU_1572310,Discontinuous urban fabric,506000,248000
3100,141,EU_1581254,Green urban areas,506000,248000
3101,141,EU_1581256,Green urban areas,506000,248000
3102,142,EU_1583282,Sport and leisure facilities,506000,248000
3103,112,EU_1572310,Discontinuous urban fabric,506000,248000
3104,141,EU_1581254,Green urban areas,506000,248000
3105,141,EU_1581256,Green urban areas,506000,248000
3106,142,EU_1583282,Sport and leisure facilities,506000,248000
3107,112,EU_1572310,Discontinuous urban fabric,506000,249000
3108,141,EU_1581256,Green urban areas,506000,249000
3109,142,EU_1583282,Sport and leisure facilities,506000,249000
3110,112,EU_1572310,Discontinuous urban fabric,506000,249000
3111,141,EU_1581256,Green urban areas,506000,249000
3112,142,EU_1583282,Sport and leisure facilities,506000,249000
3113,112,EU_1572310,Discontinuous urban fabric,506000,249000
3114,141,EU_1581256,Green urban areas,506000,249000
3115,142,EU_1583282,Sport and leisure facilities,506000,249000
3116,112,EU_1572310,Discontinuous urban fabric,506000,250000
3117,112,EU_1572310,Discontinuous urban fabric,506000,251000
3118,112,EU_1572172,Discontinuous urban fabric,507000,246000
3119,112,EU_1572172,Discontinuous urban fabric,507000,246000
3120,112,EU_1572172,Discontinuous urban fabric,507000,247000
3121,112,EU_1572310,Discontinuous urban fabric,507000,247000
3122,121,EU_1577151,Industrial or commercial units,507000,247000
3123,133,EU_1580624,Construction sites,507000,247000
3124,231,EU_1594567,Pastures,507000,247000
3125,112,EU_1572172,Discontinuous urban fabric,507000,247000
3126,112,EU_1572310,Discontinuous urban fabric,507000,247000
3127,121,EU_1577151,Industrial or commercial units,507000,247000
3128,133,EU_1580624,Construction sites,507000,247000
3129,231,EU_1594567,Pastures,507000,247000
3130,112,EU_1572172,Discontinuous urban fabric,507000,247000
3131,112,EU_1572310,Discontinuous urban fabric,507000,247000
3132,121,EU_1577151,Industrial or commercial units,507000,247000
3133,133,EU_1580624,Construction sites,507000,247000
3134,231,EU_1594567,Pastures,507000,247000
3135,112,EU_1572310,Discontinuous urban fabric,507000,248000
3136,121,EU_1577151,Industrial or commercial units,507000,248000
3137,141,EU_1581256,Green urban areas,507000,248000
3138,142,EU_1583282,Sport and leisure facilities,507000,248000
3139,112,EU_1572310,Discontinuous urban fabric,507000,248000
3140,121,EU_1577151,Industrial or commercial units,507000,248000
3141,141,EU_1581256,Green urban areas,507000,248000
3142,142,EU_1583282,Sport and leisure facilities,507000,248000
3143,112,EU_1572310,Discontinuous urban fabric,507000,248000
3144,121,EU_1577151,Industrial or commercial units,507000,248000
3145,141,EU_1581256,Green urban areas,507000,248000
3146,142,EU_1583282,Sport and leisure facilities,507000,248000
3147,112,EU_1572310,Discontinuous urban fabric,507000,249000
3148,142,EU_1583282,Sport and leisure facilities,507000,249000
3149,112,EU_1572310,Discontinuous urban fabric,507000,249000
3150,142,EU_1583282,Sport and leisure facilities,507000,249000
3151,112,EU_1572310,Discontinuous urban fabric,507000,249000
3152,142,EU_1583282,Sport and leisure facilities,507000,249000
3153,112,EU_1572310,Discontinuous urban fabric,507000,250000
3154,121,EU_1577168,Industrial or commercial units,507000,250000
3155,112,EU_1572310,Discontinuous urban fabric,507000,250000
3156,121,EU_1577168,Industrial or commercial units,507000,250000
3157,112,EU_1572310,Discontinuous urban fabric,507000,250000
3158,121,EU_1577168,Industrial or commercial units,507000,250000
3159,112,EU_1572310,Discontinuous urban fabric,507000,251000
3160,112,EU_1572310,Discontinuous urban fabric,507000,251000
3161,112,EU_1572172,Discontinuous urban fabric,508000,246000
3162,133,EU_1580624,Construction sites,508000,246000
3163,112,EU_1572172,Discontinuous urban fabric,508000,246000
3164,133,EU_1580624,Construction sites,508000,246000
3165,112,EU_1572172,Discontinuous urban fabric,508000,247000
3166,112,EU_1572183,Discontinuous urban fabric,508000,247000
3167,133,EU_1580624,Construction sites,508000,247000
3168,112,EU_1572172,Discontinuous urban fabric,508000,247000
3169,112,EU_1572183,Discontinuous urban fabric,508000,247000
3170,133,EU_1580624,Construction sites,508000,247000
3171,112,EU_1572183,Discontinuous urban fabric,508000,248000
3172,121,EU_1577151,Industrial or commercial units,508000,248000
3173,142,EU_1583282,Sport and leisure facilities,508000,248000
3174,112,EU_1572183,Discontinuous urban fabric,508000,248000
3175,121,EU_1577151,Industrial or commercial units,508000,248000
3176,142,EU_1583282,Sport and leisure facilities,508000,248000
3177,121,EU_1577151,Industrial or commercial units,508000,249000
3178,142,EU_1583282,Sport and leisure facilities,508000,249000
3179,211,EU_1587450,Non-irrigated arable land,508000,249000
3180,121,EU_1577151,Industrial or commercial units,508000,249000
3181,142,EU_1583282,Sport and leisure facilities,508000,249000
3182,211,EU_1587450,Non-irrigated arable land,508000,249000
3183,112,EU_1572310,Discontinuous urban fabric,508000,250000
3184,121,EU_1577168,Industrial or commercial units,508000,250000
3185,211,EU_1587450,Non-irrigated arable land,508000,250000
3186,112,EU_1572310,Discontinuous urban fabric,508000,250000
3187,121,EU_1577168,Industrial or commercial units,508000,250000
3188,211,EU_1587450,Non-irrigated arable land,508000,250000
3189,112,EU_1572310,Discontinuous urban fabric,508000,250000
3190,121,EU_1577168,Industrial or commercial units,508000,250000
3191,211,EU_1587450,Non-irrigated arable land,508000,250000
3192,112,EU_1572310,Discontinuous urban fabric,508000,250000
3193,121,EU_1577168,Industrial or commercial units,508000,250000
3194,211,EU_1587450,Non-irrigated arable land,508000,250000
3195,112,EU_1572310,Discontinuous urban fabric,508000,251000
3196,121,EU_1577168,Industrial or commercial units,508000,251000
3197,112,EU_1572310,Discontinuous urban fabric,508000,251000
3198,121,EU_1577168,Industrial or commercial units,508000,251000
3199,112,EU_1572310,Discontinuous urban fabric,508000,252000
3200,121,EU_1577168,Industrial or commercial units,508000,252000
3201,112,EU_1572310,Discontinuous urban fabric,508000,252000
3202,121,EU_1577168,Industrial or commercial units,508000,252000
3203,112,EU_1572183,Discontinuous urban fabric,509000,247000
3204,112,EU_1572183,Discontinuous urban fabric,509000,248000
3205,112,EU_1572183,Discontinuous urban fabric,509000,248000
3206,211,EU_1587450,Non-irrigated arable land,509000,250000
3207,211,EU_1587450,Non-irrigated arable land,509000,250000
3208,211,EU_1587450,Non-irrigated arable land,509000,250000
3209,121,EU_1577168,Industrial or commercial units,509000,251000
3210,121,EU_1577168,Industrial or commercial units,509000,251000
3211,121,EU_1577168,Industrial or commercial units,509000,251000
3212,231,EU_1594525,Pastures,510000,246000
3213,231,EU_1594525,Pastures,510000,246000
3214,231,EU_1594525,Pastures,510000,247000
3215,112,EU_1572218,Discontinuous urban fabric,510000,249000
3216,112,EU_1572218,Discontinuous urban fabric,510000,250000
3217,112,EU_1572218,Discontinuous urban fabric,510000,250000
3218,112,EU_1572218,Discontinuous urban fabric,510000,250000
3219,231,EU_1594525,Pastures,511000,246000
3220,231,EU_1594525,Pastures,511000,246000
3221,231,EU_1594525,Pastures,511000,246000
3222,112,EU_1572218,Discontinuous urban fabric,511000,249000
3223,112,EU_1572218,Discontinuous urban fabric,511000,250000
3224,112,EU_1572218,Discontinuous urban fabric,511000,250000
3225,112,EU_1572218,Discontinuous urban fabric,511000,250000
3226,313,EU_1612596,Mixed forest,513000,245000
3227,313,EU_1612596,Mixed forest,514000,247000
3228,313,EU_1612596,Mixed forest,514000,247000
3229,231,EU_1594572,Pastures,507000,246000
3230,231,EU_1594572,Pastures,507000,246000
3231,231,EU_1594572,Pastures,508000,246000
3232,231,EU_1594572,Pastures,508000,246000
3233,231,EU_1594572,Pastures,508000,247000
3234,231,EU_1594572,Pastures,508000,247000
3235,231,EU_1594572,Pastures,509000,247000
3236,231,EU_1594572,Pastures,508000,248000
3237,231,EU_1594572,Pastures,508000,248000
3238,231,EU_1594673,Pastures,510000,250000
3239,231,EU_1594673,Pastures,510000,250000
3240,231,EU_1594673,Pastures,510000,250000
3241,231,EU_1594763,Pastures,509000,251000
3242,231,EU_1594763,Pastures,509000,251000
3243,231,EU_1594763,Pastures,507000,250000
3244,231,EU_1594763,Pastures,507000,250000
3245,231,EU_1594763,Pastures,507000,250000
3246,231,EU_1594763,Pastures,508000,251000
3247,231,EU_1594763,Pastures,508000,251000
3248,231,EU_1594763,Pastures,508000,252000
3249,231,EU_1594763,Pastures,508000,252000
3250,231,EU_1594763,Pastures,509000,251000
3251,231,EU_1594763,Pastures,510000,249000
3252,231,EU_1594763,Pastures,511000,249000
3253,231,EU_1594763,Pastures,510000,250000
3254,231,EU_1594763,Pastures,510000,250000
3255,231,EU_1594763,Pastures,510000,250000
3256,231,EU_1594763,Pastures,511000,250000
3257,231,EU_1594763,Pastures,511000,250000
3258,231,EU_1594763,Pastures,511000,250000
3259,231,EU_1594763,Pastures,509000,248000
3260,231,EU_1594763,Pastures,508000,248000
3261,231,EU_1594763,Pastures,508000,248000
3262,231,EU_1594763,Pastures,507000,249000
3263,231,EU_1594763,Pastures,507000,249000
3264,231,EU_1594763,Pastures,507000,249000
3265,231,EU_1594763,Pastures,508000,249000
3266,231,EU_1594763,Pastures,508000,249000
3267,231,EU_1594763,Pastures,509000,248000
3268,231,EU_1594763,Pastures,509000,249000
3269,231,EU_1594763,Pastures,509000,249000
3270,231,EU_1594763,Pastures,508000,250000
3271,231,EU_1594763,Pastures,508000,250000
3272,231,EU_1594763,Pastures,508000,250000
3273,231,EU_1594763,Pastures,508000,250000
3274,231,EU_1594763,Pastures,509000,250000
3275,231,EU_1594763,Pastures,509000,250000
3276,231,EU_1594763,Pastures,509000,250000
3277,311,EU_1604859,Broad-leaved forest,510000,249000
3278,311,EU_1604859,Broad-leaved forest,510000,250000
3279,311,EU_1604859,Broad-leaved forest,510000,250000
3280,311,EU_1604859,Broad-leaved forest,510000,250000
3281,311,EU_1604859,Broad-leaved forest,511000,250000
3282,311,EU_1604859,Broad-leaved forest,511000,250000
3283,311,EU_1604859,Broad-leaved forest,511000,250000
3284,311,EU_1604859,Broad-leaved forest,509000,249000
3285,311,EU_1604859,Broad-leaved forest,509000,249000
3286,311,EU_1604859,Broad-leaved forest,509000,250000
3287,311,EU_1604859,Broad-leaved forest,509000,250000
